mls,address,bld_sft,lot_sft,price,zip
31078298,"15414 Rocky Oak Court, Houston, TX 77059",3543.0,9627.0,570000.0,77059
14491578,"3719 Plum Glen Court, Houston, TX 77059",3683.0,11190.0,550000.0,77059
91794067,"4103 Pine Crest Trail, Houston, TX 77059",3898.0,24382.0,549900.0,77059
19448075,"3726 Bandera Reserve Lane, Houston, TX 77059",3385.0,7150.0,547500.0,77059
32685615,"3219 Scenic Elm Street, Houston, TX 77059",3449.0,10200.0,534000.0,77059
22973022,"16324 Brook Forest Drive, Houston, TX 77059",4188.0,10620.0,515000.0,77059
71809473,"3735 Kerr Commons Lane, Houston, TX 77059",3259.0,7150.0,505000.0,77059
81560244,"3907 Cinnamon Fern Court, Houston, TX 77059",3520.0,12779.0,500000.0,77059
81102452,"4114 Walnut Pond Drive, Houston, TX 77059",3313.0,10234.0,474900.0,77059
32863948,"4510 Village Corner Drive, Pasadena, TX 77059",3188.0,7320.0,474900.0,77059
44880562,"15715 El Dorado Oaks Drive, Houston, TX 77059",3634.0,9024.0,470000.0,77059
63285162,"16907 Cottonwood Way, Houston, TX 77059",3612.0,9466.0,469900.0,77059
21387995,"4219 Misty Heather Court, Pasadena, TX 77059",3665.0,9512.0,466500.0,77059
57422156,"4503 Cedar Ridge Trail, Houston, TX 77059",3238.0,10153.0,465000.0,77059
77081384,"4418 Pine Blossom Trail, Houston, TX 77059",3501.0,9104.0,460000.0,77059
29257642,"4530 Cypress Pond Court, Pasadena, TX 77059",2336.0,6970.0,430000.0,77059
4258982,"3611 Greenbriar Meadow Lane, Houston, TX 77059",1890.0,6859.0,429900.0,77059
50213580,"13414 Scenic Glade Drive, Houston, TX 77059",3851.0,7995.0,429900.0,77059
29243450,"4227 Misty Heather Court, Pasadena, TX 77059",3472.0,11868.0,428000.0,77059
67733829,"4235 Roaring Rapids Drive, Houston, TX 77059",3215.0,9949.0,428000.0,77059
52592983,"4302 Sweet Cicely Court, Houston, TX 77059",3387.0,10930.0,425000.0,77059
74910690,"4322 Sweet Cicely Court, Houston, TX 77059",2750.0,9216.0,415000.0,77059
77126947,"4010 Blue Jasmine Court, Houston, TX 77059",2582.0,8724.0,403000.0,77059
57186231,"3151 Mossy Elm Court, Houston, TX 77059",3243.0,9069.0,399000.0,77059
51896415,"3014 High Castle Court, Houston, TX 77059",3238.0,7498.0,395000.0,77059
6929222,"16350 Craighurst Drive, Houston, TX 77059",3000.0,9200.0,389900.0,77059
24253474,"3518 Almond Creek Drive, Houston, TX 77059",3310.0,9434.0,375000.0,77059
36607492,"13822 Placid Brook Court, Houston, TX 77059",2777.0,7027.0,367000.0,77059
48052971,"13710 Hidden Dell Court, Houston, TX 77059",2978.0,7235.0,365000.0,77059
90465723,"2715 Village Dale Avenue, Houston, TX 77059",2478.0,8640.0,365000.0,77059
72643283,"16315 Locke Haven Drive, Houston, TX 77059",2592.0,9263.0,350000.0,77059
6206066,"13503 Briar Falls Ct, Houston, TX 77059",2585.0,8251.0,349000.0,77059
92105812,"13615 Heron Field Court, Houston, TX 77059",2690.0,7475.0,349000.0,77059
65002953,"15719 Larkfield Drive, Houston, TX 77059",2865.0,9600.0,332500.0,77059
9997265,"3803 Plum Hollow Drive, Houston, TX 77059",2350.0,8220.0,330000.0,77059
49360580,"2719 Village Dale Avenue, Houston, TX 77059",2705.0,8496.0,320000.0,77059
55756403,"15702 Mesa Verde Drive, Houston, TX 77059",2635.0,12000.0,314500.0,77059
51448871,"16447 Brookvilla Drive, Houston, TX 77059",2267.0,7952.0,309500.0,77059
15217683,"13818 Brooklet View Court, Houston, TX 77059",2370.0,7995.0,309000.0,77059
88485944,"16415 Locke Haven Drive, Houston, TX 77059",2038.0,9006.0,304900.0,77059
47739527,"15714 Mill Point Drive, Houston, TX 77059",2736.0,10530.0,290000.0,77059
37071281,"15806 Mill Point Drive, Houston, TX 77059",2116.0,7245.0,288800.0,77059
44228814,"16215 Brookvilla Drive, Houston, TX 77059",2214.0,8160.0,287000.0,77059
9186464,"3502 Ledgestone Drive, Houston, TX 77059",2184.0,11200.0,285000.0,77059
90388303,"16387 Havenpark Drive, Houston, TX 77059",2326.0,9252.0,270000.0,77059
44421927,"15718 Spring Forest Drive, Houston, TX 77059",1954.0,7800.0,263000.0,77059
33028788,"16451 Havenhurst Drive, Houston, TX 77059",1849.0,7245.0,249000.0,77059
7047876,"15807 Spring Forest Drive, Houston, TX 77059",1972.0,7458.0,239000.0,77059
43571922,"16011 Havenhurst Drive, Houston, TX 77059",1839.0,6957.0,230000.0,77059
95050941,"12902 North Freeway, Houston, TX 77060",0.0,0,850000.0,77060
86217343,"14310 Henry Road, Houston, TX 77060",2347.0,32550.0,599900.0,77060
71539477,"221 Mcfarland Road, Houston, TX 77060",2396.0,26484.0,325000.0,77060
8352046,"931 Richview Drive, Houston, TX 77060",2282.0,6875.0,220000.0,77060
51904935,"403 Sulky Trail Street, Houston, TX 77060",2096.0,8800.0,215000.0,77060
59823310,"242 La Fonda Drive, Houston, TX 77060",1648.0,0,210000.0,77060
39588241,"18014 Karlow Trail, Houston, TX 77060",1223.0,5500.0,190000.0,77060
7026796,"139 Coach Lamp Lane, Houston, TX 77060",1106.0,6600.0,190000.0,77060
65410992,"222 La Fonda Drive, Houston, TX 77060",1484.0,7964.0,175000.0,77060
60657088,"274 San Fernando Drive, Houston, TX 77060",1414.0,6300.0,174999.0,77060
27871710,"410 Hollyvale Drive, Houston, TX 77060",1573.0,6160.0,174990.0,77060
77303469,"0 Hollyvale Drive, Houston, TX 77060",0.0,0,170000.0,77060
80254866,"742 Branding Iron Lane, Houston, TX 77060",1412.0,6090.0,169999.0,77060
78217627,"538 Glenvale Drive, Houston, TX 77060",1453.0,6090.0,169900.0,77060
61466560,"17230 Imperial Valley Drive #22, Houston, TX 77060",1220.0,159369.0,81900.0,77060
56874729,"17230 Imperial Valley Drive #21, Houston, TX 77060",1276.0,159369.0,75000.0,77060
56881471,"251 Goodson Drive, Houston, TX 77060",0.0,0,11900.0,77060
80874106,"8110 Braniff Street, Houston, TX 77061",2091.0,0,875000.0,77061
76140133,"6708 Biggs Court, Houston, TX 77061",3000.0,8774.0,389000.0,77061
40399558,"7706 Lakewind Street, Houston, TX 77061",2701.0,13516.0,389000.0,77061
72807641,"8215 Colgate Street, Houston, TX 77061",2838.0,11160.0,360000.0,77061
10767554,"7255 Sims Drive, Houston, TX 77061",2948.0,37379.0,350000.0,77061
45805200,"7638 Montglen Drive, Houston, TX 77061",2312.0,8250.0,325000.0,77061
20293451,"7739 Glenlea Street, Houston, TX 77061",3500.0,9200.0,300000.0,77061
7623470,"8107 Dover Street, Houston, TX 77061",3267.0,11410.0,299999.0,77061
20581376,"8027 Glenforest Court, Houston, TX 77061",2776.0,11600.0,285900.0,77061
56632589,"7626 Glenview Drive, Houston, TX 77061",2857.0,9900.0,284999.0,77061
62542703,"7330 Kopman Drive, Houston, TX 77061",1480.0,10000.0,260000.0,77061
82113029,"7742 Glenheath Street, Houston, TX 77061",2687.0,8316.0,259000.0,77061
68489553,"8115 Dover Street, Houston, TX 77061",2073.0,11250.0,259000.0,77061
2328750,"7403 Haywood Drive, Houston, TX 77061",2426.0,18295.0,250000.0,77061
93311385,"8106 Dillon Street, Houston, TX 77061",2855.0,7920.0,250000.0,77061
25383776,"7923 Glenview Drive, Houston, TX 77061",2836.0,13088.0,250000.0,77061
47576718,"7718 Wynlea Street, Houston, TX 77061",1651.0,7910.0,240000.0,77061
13586436,"8749 Bryam Drive, Houston, TX 77061",2089.0,0,239900.0,77061
5995961,"7906 Glenscott Street, Houston, TX 77061",1309.0,12566.0,234000.0,77061
42756983,"7235 Dillon Street, Houston, TX 77061",1849.0,32500.0,221500.0,77061
39741414,"8518 Glen Valley Drive, Houston, TX 77061",1234.0,7700.0,219900.0,77061
39507267,"8615 Glenaire Street, Houston, TX 77061",2333.0,9360.0,195000.0,77061
98378219,"8705 Bryam #2001, Houston, TX 77061",1501.0,0,193900.0,77061
9297071,"8705 Bryam #1401, Houston, TX 77061",1501.0,0,191900.0,77061
87998918,"8705 Bryam #1404, Houston, TX 77061",1501.0,0,191900.0,77061
11639986,"8705 Bryam #1701, Houston, TX 77061",1501.0,0,191900.0,77061
44250392,"8705 Bryam #1704, Houston, TX 77061",1501.0,0,191900.0,77061
87080339,"8705 Bryam #1902, Houston, TX 77061",1501.0,0,189900.0,77061
29147805,"8705 Bryam #1903, Houston, TX 77061",1501.0,0,189900.0,77061
98076586,"8705 Bryam #1904, Houston, TX 77061",1501.0,0,189900.0,77061
65806565,"8705 Bryam #2002, Houston, TX 77061",1501.0,0,189900.0,77061
21758856,"8705 Bryam #2003, Houston, TX 77061",1501.0,0,189900.0,77061
97826415,"8705 Bryam #303, Houston, TX 77061",1501.0,0,189900.0,77061
91465819,"8705 Bryam #2004, Houston, TX 77061",1501.0,0,189900.0,77061
57763106,"8705 Bryam #2005, Houston, TX 77061",1501.0,0,189900.0,77061
86477853,"8705 Bryam #1402, Houston, TX 77061",1501.0,0,189900.0,77061
15347685,"8705 Bryam #1403, Houston, TX 77061",1501.0,0,189900.0,77061
10585726,"8705 Bryam #1702, Houston, TX 77061",1501.0,0,189900.0,77061
27830547,"8705 Bryam #1703, Houston, TX 77061",1501.0,0,189900.0,77061
9698210,"8705 Bryam #1901, Houston, TX 77061",1501.0,0,189900.0,77061
15067772,"8121 Broadway Street, Houston, TX 77061",0.0,0,185000.0,77061
81774661,"8705 Bryam #1801, Houston, TX 77061",1501.0,0,184900.0,77061
88347842,"8705 Bryam #1802, Houston, TX 77061",1501.0,0,184900.0,77061
51945835,"8705 Bryam #1803, Houston, TX 77061",1501.0,0,184900.0,77061
47204658,"8705 Bryam #1804, Houston, TX 77061",1501.0,0,184900.0,77061
63630907,"8705 Bryam #1805, Houston, TX 77061",1501.0,0,184900.0,77061
33200116,"8705 Bryam #2103, Houston, TX 77061",1501.0,0,184900.0,77061
58684374,"7509 Santa Fe Drive, Houston, TX 77061",0.0,0,180000.0,77061
68478394,"7020 Evans Street, Houston, TX 77061",2115.0,26000.0,179900.0,77061
38478922,"7814 Grove Ridge Drive, Houston, TX 77061",1122.0,791.0,150000.0,77061
96091037,"7852 Leonora Street #11, Houston, TX 77061",1393.0,75762.0,150000.0,77061
73782530,"6740 Brace Street, Houston, TX 77061",0.0,0,120000.0,77061
80610475,"7823 Grove Ridge Drive, Houston, TX 77061",1554.0,1099.0,110000.0,77061
51854631,"7911 Grove Ridge Drive, Houston, TX 77061",1554.0,1111.0,99000.0,77061
82991061,"1906 Orchard Country Lane, Houston, TX 77062",4610.0,0,799000.0,77062
64980312,"14315 Spring Maple Lane, Houston, TX 77062",4058.0,14144.0,684500.0,77062
24242857,"1903 Tangle Pines Court, Houston, TX 77062",4791.0,12815.0,630000.0,77062
37064765,"14902 Redwood Cove Court, Houston, TX 77062",3288.0,6950.0,549000.0,77062
30195018,"14818 Sparkling Bay Lane, Houston, TX 77062",4230.0,9163.0,499900.0,77062
35022163,"15907 Turtle Bay Drive, Houston, TX 77062",2653.0,12145.0,475000.0,77062
13625782,"14502 Wisteria Hollow Lane, Houston, TX 77062",3107.0,11610.0,449500.0,77062
14751565,"1902 Park Lodge Court, Houston, TX 77062",2996.0,15467.0,449000.0,77062
212383,"15623 Lake Lodge Drive, Houston, TX 77062",2913.0,9801.0,419990.0,77062
12494477,"15711 Hillside Falls Trail, Houston, TX 77062",2560.0,6677.0,395000.0,77062
10827562,"14814 Gold Mesa Trail, Houston, TX 77062",2696.0,9459.0,395000.0,77062
85833359,"838 Prairie Brook Court, Houston, TX 77062",2449.0,14394.0,389000.0,77062
29107615,"15506 Bay Forest Drive, Houston, TX 77062",2528.0,9000.0,385900.0,77062
9098357,"1511 Neptune Lane, Houston, TX 77062",3124.0,13050.0,379900.0,77062
53813592,"14819 Redwood Bend Trail, Houston, TX 77062",2909.0,7437.0,374500.0,77062
96891564,"834 Quiet Spring Lane, Houston, TX 77062",2502.0,7308.0,339900.0,77062
18724870,"1310 Teal Glen Court, Houston, TX 77062",2047.0,9163.0,330000.0,77062
73808875,"2523 Fairwind Drive, Houston, TX 77062",1991.0,9336.0,330000.0,77062
9120349,"14562 Circlewood Way, Houston, TX 77062",2152.0,8403.0,325000.0,77062
83390379,"15402 Penn Hills Lane, Houston, TX 77062",2648.0,9016.0,325000.0,77062
12155299,"806 Oak Harbor Drive, Houston, TX 77062",2047.0,7670.0,320000.0,77062
90700045,"15507 Banff Street, Houston, TX 77062",2403.0,8151.0,315000.0,77062
22886805,"606 Lochnell Drive, Houston, TX 77062",2091.0,7324.0,315000.0,77062
97906936,"1539 Almond Brook Lane, Houston, TX 77062",1787.0,6132.0,310000.0,77062
65643824,"1511 Pear Brook Trail, Houston, TX 77062",2469.0,6858.0,309000.0,77062
71803849,"14910 Hollydale Drive E, Houston, TX 77062",2233.0,9240.0,305999.0,77062
18736749,"1918 Wavecrest Lane, Houston, TX 77062",2240.0,12170.0,300000.0,77062
17542319,"815 Maplewood Falls Court, Houston, TX 77062",2022.0,7881.0,300000.0,77062
2908886,"14119 Hazel Ridge Court, Houston, TX 77062",2154.0,6626.0,298800.0,77062
93543036,"1246 Sandy Plains Lane, Houston, TX 77062",2054.0,7308.0,297770.0,77062
72918541,"15238 Stradbrook Drive, Houston, TX 77062",2092.0,9970.0,295000.0,77062
2976112,"15515 Seahorse Drive, Houston, TX 77062",2228.0,9240.0,295000.0,77062
97472502,"15306 Tadworth Drive, Houston, TX 77062",2328.0,11200.0,294900.0,77062
14170572,"1706 Briarmoor Court, Houston, TX 77062",2049.0,10280.0,289900.0,77062
11894573,"1114 Laurel Valley Drive, Houston, TX 77062",2204.0,8400.0,289900.0,77062
29772563,"1018 Trowbridge Drive, Houston, TX 77062",2239.0,9813.0,289000.0,77062
3600653,"738 Beachcomber Lane, Houston, TX 77062",3172.0,9017.0,275000.0,77062
39588478,"15522 Diana Lane, Houston, TX 77062",2242.0,8400.0,275000.0,77062
44694519,"1915 Westlake Road, Houston, TX 77062",1920.0,10000.0,270000.0,77062
10489641,"827 Seamaster Drive, Houston, TX 77062",1928.0,8252.0,269900.0,77062
88061301,"1418 Seagate Lane, Houston, TX 77062",1678.0,8700.0,269750.0,77062
93981569,"15710 Seavale Road, Houston, TX 77062",1884.0,8400.0,263000.0,77062
82538394,"104 Oak Harbor Drive, Houston, TX 77062",1580.0,7279.0,259900.0,77062
51868587,"14535 Sun Harbor Drive, Houston, TX 77062",1938.0,6718.0,249950.0,77062
27459470,"838 Ramada Drive, Houston, TX 77062",1737.0,7536.0,249000.0,77062
17882596,"15718 Sea Liner Drive, Houston, TX 77062",2068.0,7200.0,247500.0,77062
39616747,"963 Festival Drive, Houston, TX 77062",1796.0,10630.0,242500.0,77062
80388155,"15203 Manorhill Drive, Houston, TX 77062",1830.0,10340.0,239000.0,77062
69809527,"15502 Seahorse Drive, Houston, TX 77062",2173.0,9609.0,229900.0,77062
19952505,"815 Ramada Drive, Houston, TX 77062",1640.0,7260.0,225000.0,77062
92518263,"1719 Bonanza Road, Houston, TX 77062",1504.0,8400.0,225000.0,77062
61387185,"954 Buoy Road, Houston, TX 77062",1428.0,7800.0,220000.0,77062
77410263,"2011 Westlake Road, Houston, TX 77062",1441.0,9450.0,219000.0,77062
70842225,"1907 Ramada Drive, Houston, TX 77062",1356.0,8520.0,217000.0,77062
38474287,"807 Voyager Drive, Houston, TX 77062",1604.0,7560.0,207000.0,77062
74001506,"1914 Redway Lane, Houston, TX 77062",1556.0,10200.0,179000.0,77062
10609260,"16514 Cliffrose Lane, Houston, TX 77062",1266.0,11750.0,165000.0,77062
11040393,"1433 Ramada Dr, Houston, TX 77062",1088.0,2032.0,150000.0,77062
4156982,"1011 Ramada Drive #1011, Houston, TX 77062",1006.0,69131.0,129000.0,77062
31287338,"11665 ARROWWOOD CIRCLE Circle, Houston, TX 77063",0.0,0,5000000.0,77063
2471664,"29 Windermere Lane, Houston, TX 77063",8021.0,33541.0,3995000.0,77063
57792000,"7626 River Point Drive, Houston, TX 77063",6233.0,0,2499000.0,77063
29941775,"1117 River Bend Drive, Hunters Creek Village, TX 77063",5574.0,16988.0,2295000.0,77063
19355121,"3A W Shady Lane, Houston, TX 77063",6300.0,21781.0,1995000.0,77063
4470365,"20 E Shady Lane B, Houston, TX 77063",6250.0,37753.0,1890000.0,77063
8867010,"1109 River Bend Drive, Hunters Creek Village, TX 77063",4400.0,17767.0,1379000.0,77063
64148506,"1010 River Bend Drive, Houston, TX 77063",4208.0,38768.0,1375000.0,77063
61548952,"11 W Shady Lane D, Houston, TX 77063",4100.0,12632.0,1295000.0,77063
10478693,"11685 Arrowwood Circle, Piney Point Village, TX 77063",0.0,0,1250000.0,77063
98249701,"22A E Shady Lane, Houston, TX 77063",4662.0,25841.0,1140000.0,77063
12228285,"2318 Pinefield Lane, Houston, TX 77063",4528.0,16264.0,1100000.0,77063
30967053,"3052 Dunvale Road, Houston, TX 77063",5544.0,3470.0,1099900.0,77063
13954067,"17 E Shady Lane B, Houston, TX 77063",5084.0,30472.0,1090000.0,77063
81578664,"11 River Circle, Houston, TX 77063",3450.0,40250.0,1050000.0,77063
12373117,"15 W Shady Lane H, Houston, TX 77063",3455.0,12489.0,999000.0,77063
24498680,"7546 Inwood Drive, Houston, TX 77063",2922.0,20666.0,995000.0,77063
42989315,"7607 River Point Drive, Houston, TX 77063",0.0,0,975000.0,77063
25469573,"36 W Shady Ln Lane, Houston, TX 77063",0.0,0,970000.0,77063
33049833,"27 W Shady Lane, Houston, TX 77063",2976.0,0,949000.0,77063
89356913,"7918 Burgoyne Road, Houston, TX 77063",2537.0,10191.0,825000.0,77063
46767631,"2503 Stoney Brook Drive, Houston, TX 77063",2729.0,9360.0,799000.0,77063
80929847,"9307 Shady Lane Circle, Houston, TX 77063",3652.0,8050.0,749000.0,77063
92452267,"7508 Creekwood Drive, Houston, TX 77063",1850.0,14596.0,730000.0,77063
98911391,"9410 Shady Lane Court, Houston, TX 77063",2831.0,5092.0,715000.0,77063
73156818,"7907 Fairdale Lane, Houston, TX 77063",2553.0,9825.0,695000.0,77063
81278525,"8014 Meadowglen Lane, Houston, TX 77063",2687.0,9300.0,685000.0,77063
22963498,"3311 Longfield Circle, Houston, TX 77063",2935.0,10000.0,679500.0,77063
3312409,"7502 Creekwood Drive, Houston, TX 77063",2931.0,15021.0,674000.0,77063
15143949,"8006 Windswept Lane, Houston, TX 77063",3182.0,9375.0,640000.0,77063
89095315,"3323 LONGFIELD Circle, Houston, TX 77063",2580.0,15417.0,629000.0,77063
6050624,"54 Bayou Pointe Drive A, Houston, TX 77063",3090.0,6635.0,629000.0,77063
92854274,"9592 Longmont Drive, Houston, TX 77063",4016.0,3435.0,628900.0,77063
48005020,"2103 Stoney Brook Drive, Houston, TX 77063",2221.0,9559.0,628000.0,77063
63095589,"7607 Meadowglen Lane, Houston, TX 77063",2361.0,9448.0,625000.0,77063
67460131,"3202 Ann Arbor Drive, Houston, TX 77063",2918.0,14446.0,624999.0,77063
51675938,"0 W Shady Lane, Houston, TX 77063",0.0,0,600000.0,77063
19109704,"0 West Shady Lane, Houston, TX 77063",0.0,0,600000.0,77063
6238491,"7910 Meadowcroft Drive, Houston, TX 77063",2204.0,9300.0,599000.0,77063
20189755,"2213 Fulham Court, Houston, TX 77063",2912.0,2500.0,592000.0,77063
63361935,"9601 Bayou Brook, Houston, TX 77063",3952.0,4512.0,569000.0,77063
94079387,"7702 Richmond ave Avenue, Houston, TX 77063",2110.0,10800.0,520000.0,77063
69003690,"3104 Founders Rock Drive, Houston, TX 77063",2618.0,2175.0,499930.0,77063
75357241,"3132 Founders Rock Drive, Houston, TX 77063",2618.0,2175.0,492770.0,77063
44272421,"2216 Amberly Court, Houston, TX 77063",2200.0,2500.0,485000.0,77063
9082110,"2527 Stoney Brook Drive, Houston, TX 77063",1838.0,9360.0,475000.0,77063
6700412,"2515 Stoney Brook Drive, Houston, TX 77063",1692.0,9360.0,470000.0,77063
98798735,"7918 Meadowvale Drive, Houston, TX 77063",1796.0,9348.0,465000.0,77063
17225526,"2902 Ann Arbor Drive, Houston, TX 77063",2009.0,9125.0,465000.0,77063
66090961,"7710 Highmeadow Drive, Houston, TX 77063",2156.0,9675.0,450000.0,77063
84384762,"3107 Yukon Trace Drive, Houston, TX 77063",2618.0,2175.0,448000.0,77063
80909946,"9376 Briar Forest Drive, Houston, TX 77063",2338.0,2340.0,440000.0,77063
32826623,"3111 Freshmeadows Drive, Houston, TX 77063",2553.0,11716.0,439999.0,77063
67900634,"3111 Yukon Trace Drive, Houston, TX 77063",2258.0,0,439030.0,77063
80191245,"3120 Yukon Trace Drive, Houston, TX 77063",2622.0,1883.0,438290.0,77063
19309390,"9334 Briar Forest Drive, Houston, TX 77063",2619.0,2340.0,425000.0,77063
24741851,"3108 Founders Rock Drive, Houston, TX 77063",1740.0,0,424100.0,77063
54662937,"9658 Longmont Drive, Houston, TX 77063",3170.0,2812.0,410000.0,77063
92746068,"8714 Windswept Lane, Houston, TX 77063",1328.0,10000.0,400000.0,77063
81565864,"9410 Fairdale Lane, Houston, TX 77063",2423.0,7475.0,399900.0,77063
85496585,"8019 Richmond Avenue, Houston, TX 77063",2153.0,11250.0,395000.0,77063
83161587,"3913 Osage Street, Houston, TX 77063",832.0,10945.0,390000.0,77063
65824045,"3140 Founders Rock Drive, Houston, TX 77063",1917.0,0,389010.0,77063
6846395,"9518 Bayou Brook Street, Houston, TX 77063",2250.0,3062.0,385000.0,77063
65241341,"3112 Founders Rock Drive, Houston, TX 77063",1917.0,0,384900.0,77063
96178345,"9454 Briar Forest Drive, Houston, TX 77063",1992.0,2160.0,379000.0,77063
17960417,"8659 Cedardale Park Drive, Houston, TX 77063",1944.0,2220.0,379000.0,77063
91594274,"2116 Amberly Court, Houston, TX 77063",2403.0,2171.0,378000.0,77063
65444585,"41 Bayou Pointe Drive, Houston, TX 77063",2424.0,2667.0,375000.0,77063
48454879,"8647 Cedardale Park Drive, Houston, TX 77063",1831.0,2368.0,369000.0,77063
62642427,"8651 Cedardale Park Drive, Houston, TX 77063",1740.0,0,369000.0,77063
7908829,"7722 Richmond Avenue, Houston, TX 77063",2037.0,10800.0,365000.0,77063
44860319,"3103 Yukon Trace Drive, Houston, TX 77063",1671.0,0,364750.0,77063
78028797,"9584 Briar Forest Drive, Houston, TX 77063",2260.0,2160.0,359500.0,77063
64330042,"8676 Hollyoaks Creek Lane, Houston, TX 77063",1944.0,0,359120.0,77063
25841382,"3124 Dakota Falls Drive, Houston, TX 77063",1671.0,0,354400.0,77063
44604255,"9618 Windswept Lane, Houston, TX 77063",2256.0,7360.0,354000.0,77063
23322401,"9314 Meadowbriar Lane, Houston, TX 77063",1795.0,7475.0,350000.0,77063
33643024,"3015 Rockarbor Drive, Houston, TX 77063",2261.0,9000.0,349900.0,77063
81355991,"5 Bayou Pointe Drive, Houston, TX 77063",2392.0,2476.0,349500.0,77063
82839504,"3104 Dakota Falls Drive, Houston, TX 77063",1671.0,1851.0,344905.0,77063
51522074,"9584 Doliver Drive, Houston, TX 77063",3116.0,2551.0,340000.0,77063
7035231,"9342 Briar Forest Drive, Houston, TX 77063",2432.0,2340.0,339990.0,77063
54282507,"3112 Dakota Falls Drive, Houston, TX 77063",1490.0,1851.0,339930.0,77063
32159646,"3120 Dakota Falls Drive, Houston, TX 77063",1501.0,0,339570.0,77063
27038003,"3116 Dakota Falls Drive, Houston, TX 77063",1671.0,1878.0,339570.0,77063
51040545,"9322 Fairdale Lane, Houston, TX 77063",1717.0,7475.0,335000.0,77063
84930475,"9403 Fairdale Lane, Houston, TX 77063",1641.0,7475.0,333000.0,77063
20420894,"9348 Briar Forest Drive, Houston, TX 77063",2361.0,2160.0,325000.0,77063
32449704,"9651 Meadowglen Lane, Houston, TX 77063",1904.0,9890.0,325000.0,77063
68203750,"1736 S Gessner Road, Houston, TX 77063",2424.0,2057.0,325000.0,77063
18756755,"9666 Windswept Lane, Houston, TX 77063",2124.0,6901.0,314000.0,77063
21140050,"9523 Val Verde Street, Houston, TX 77063",1872.0,8165.0,309950.0,77063
56169792,"9638 Meadowland Drive, Houston, TX 77063",1785.0,11760.0,309900.0,77063
54890757,"9362 Briar Forest Drive, Houston, TX 77063",2522.0,2160.0,300000.0,77063
39547199,"9400 Doliver Drive #9, Houston, TX 77063",1670.0,1446.0,299999.0,77063
83768329,"9627 Pagewood Lane, Houston, TX 77063",1525.0,8050.0,299900.0,77063
59115143,"9650 Meadowland Drive, Houston, TX 77063",1892.0,9486.0,297500.0,77063
20136294,"9639 Meadowglen Lane, Houston, TX 77063",1540.0,8510.0,295000.0,77063
10464689,"1640 S Gessner Road, Houston, TX 77063",1940.0,2162.0,289000.0,77063
3599039,"9543 Beverly Hill Street, Houston, TX 77063",1595.0,7554.0,279900.0,77063
68613117,"9319 Val Verde Street, Houston, TX 77063",1552.0,7370.0,277000.0,77063
93671963,"3035 Buttercup Street, Houston, TX 77063",2004.0,1542.0,269500.0,77063
2137546,"8644 Meadowcroft Drive, Houston, TX 77063",2004.0,1401.0,259000.0,77063
43782334,"2710 Hullsmith Drive #103, Houston, TX 77063",1501.0,89310.0,258000.0,77063
65178026,"9400 Doliver Drive #58, Houston, TX 77063",1854.0,1666.0,249900.0,77063
48308815,"9400 Doliver Drive #66, Houston, TX 77063",1550.0,1515.0,249000.0,77063
26343767,"9200 Westheimer Road #1601, Houston, TX 77063",1808.0,320858.0,247500.0,77063
35540668,"2710 Hullsmith Drive #703, Houston, TX 77063",1501.0,89310.0,245000.0,77063
59731543,"1805 Stoney Brook Drive #102, Houston, TX 77063",1224.0,207599.0,245000.0,77063
70294107,"2710 Hullsmith Drive #602, Houston, TX 77063",1501.0,89310.0,245000.0,77063
92949312,"2710 Hullsmith Drive #702, Houston, TX 77063",1501.0,89310.0,245000.0,77063
7970413,"1802 Stoney Brook Drive #104, Houston, TX 77063",2016.0,207599.0,245000.0,77063
91953144,"1926 Stoney Brook Drive, Houston, TX 77063",0.0,0,245000.0,77063
25000129,"2710 Hullsmith Drive #1102, Houston, TX 77063",1501.0,89310.0,239990.0,77063
8112615,"2710 Hullsmith Drive #501, Houston, TX 77063",1501.0,89310.0,239500.0,77063
66902795,"9538 Val Verde Street, Houston, TX 77063",1823.0,2617.0,239000.0,77063
14426461,"9671 Judalon Lane, Houston, TX 77063",1688.0,8610.0,230000.0,77063
80953598,"8715 Meadowcroft Drive #1401, Houston, TX 77063",1492.0,98984.0,229500.0,77063
41230829,"8715 Meadowcroft Drive #1204, Houston, TX 77063",1492.0,98984.0,229000.0,77063
62276040,"9200 Westheimer Road #802, Houston, TX 77063",1340.0,320858.0,228000.0,77063
1091020,"8710 Beverlyhill Street #204, Houston, TX 77063",1492.0,98984.0,219000.0,77063
81640221,"9200 Westheimer Road #203, Houston, TX 77063",1340.0,0,215000.0,77063
16296823,"9200 Westheimer #1503, Houston, TX 77063",1340.0,320858.0,210000.0,77063
80335653,"2228 S Piney Point Road #112, Houston, TX 77063",1428.0,341825.0,199000.0,77063
16971596,"2236 S Piney Point Road #103, Houston, TX 77063",1428.0,344193.0,194000.0,77063
3948048,"7820 Woodway Drive, Houston, TX 77063",1404.0,105631.0,190000.0,77063
33390009,"3200 S Gessner Road #220, Houston, TX 77063",1844.0,210654.0,187000.0,77063
18457409,"3780 Tanglewilde Street #606, Houston, TX 77063",1620.0,118135.0,180000.0,77063
66245991,"4001 Tanglewilde Street #601, Houston, TX 77063",1620.0,208501.0,179900.0,77063
69492619,"2100 Tanglewilde Street #23, Houston, TX 77063",1854.0,526723.0,179000.0,77063
25557317,"2230 S Piney Point Road #101, Houston, TX 77063",1052.0,0,175000.0,77063
